"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Chordata","Amphibia","Anura","Allophrynidae","Allophryne","Allophryne relicta","","Allophryne relicta","Caramaschi, Orrico, Faivovich, Dias & Solé, 2013","","Anfíbios","11/2025","Quase Ameaçada","","","","Sim","Não","Bahia","|Nordeste|","Mata Atlântica","Sub-bacia Contas
Sub-bacia Jequitinhonha","","ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.2 - Agricultura em pequenas propriedades
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
4 - Transportes e serviços de transmissão
4.3 - Portos","","Criação de áreas protegidas, Identificação de novas áreas protegidas, Implementação de corredores, Plano de Ação Nacional (PAN), Proteção de recursos/habitat","Plano de Ação Nacional para a Conservação da Herpetofauna Ameaçada da Mata Atlântica Nordestina","","50 , 150",""
"Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta","Alouatta puruensis","","","Lönnberg, 1941","Barbado, Bugio, Bugio-vermelho-do-Purús, Guariba","Mamíferos","08/2012","Quase Ameaçada","","","Alouatta puruensis apresenta ampla distribuição na Amazônia. Porém, considerando as baixas densidades em determinados hábitats (e.g. florestas de terra firme), a ocupação descontínua da espécie em grande parte de sua ocorrência (Rondônia), o intenso desmatamento nas porções sul de sua área de ocorrência (Mato Grosso, Rondônia e leste do Acre), a ameaça representada pela recuperação das rodovias BR-230 e BR-319, além da caça (menos intensa em Rondônia), suspeita-se um declínio populacional próximo aos limiares do critério A4cd ao longo de três gerações, sendo categorizado como Quase Ameaçado (NT).","Não","Não","Acre, Amazonas, Mato Grosso, Rondônia","|Centro-Oeste|Norte|","Amazônia, Cerrado","Sub-bacia Madeira","ESEC Iquê, ESEC Rio Acre, FLONA Jacundá, FLONA Purus, PARNA Juruena, PARNA Mapinguari, PARNA Nascentes do Lago Jari, PARNA Pacaás Novos, PARNA Serra da Cutia, REBIO Abufari, REBIO do Guaporé, REBIO do Jaru, RESEX Baixo Juruá, RESEX Cazumbá-Iracema, RESEX Lago do Capanã Grande, RESEX Lago do Cuniã, RESEX Médio Juruá","ESTAÇÃO ECOLÓGICA SAMUEL, ESTAÇÃO ECOLÓGICA SERRA DOS TRÊS IRMÃOS, PARQUE ESTADUAL CHANDLESS, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL IGARAPÉS DO JURUENA, RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS","","Não","Declinando","","","","","CITES - Anexo II","",""
"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona aestiva","","Amazona aestiva","(Linnaeus, 1758)","papagaio-verdadeiro","Aves","10/2021","Quase Ameaçada","","","Amazona aestiva ocorre na Bolívia, Paraguai, norte da Argentina e Brasil, sendo registrada em quase todas as regiões. A espécie é ameaçada pela perda de habitat. É o psitacídeo mais traficado e apreendido no Brasil e é frequentemente liberada na natureza, trazendo riscos sanitários às populações nativas. Nos últimos 45 anos (3 gerações), houve perda de 22% da área de vegetação nativa onde a espécie ocorre. Estima-se uma taxa anual de retirada de 2,29% dos indivíduos da população, devido à captura de filhotes nos ninhos e ao tráfico. O declínio devido a perda do habitat e níveis reais de exploração, aproxima a espécie do limiar para categorização como Vulnerável, pelo critério A2cd. Dessa forma, A. aestiva foi categorizada como Quase Ameaçada (NT)","Não","Não","Alagoas, Bahia, Ceará, Distrito Federal, Goiás, Maranhão, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Pará, Paraná, Pernambuco, Piauí, Rio Grande do Norte, Rio Grande do Sul, Santa Catarina, São Paulo, Sergipe, Tocantins","|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|","Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal","Sub-bacia Araguaia
Sub-bacia Doce
Sub-bacia Grande
Sub-bacia Guaíba
Sub-bacia Iguaçu
Sub-bacia Itapecuru
Sub-bacia Itapecuru-Paraguaçu
Sub-bacia Jaguaribe
Sub-bacia Litoral CE PB
Sub-bacia Litoral CE PI
Sub-bacia Litoral SE
Sub-bacia Litoral SP PR SC
Sub-bacia Madeira
Sub-bacia Paraíba do Sul
Sub-bacia Paranaíba
Sub-bacia Paranapanema
Sub-bacia Paraná RH1
Sub-bacia Parnaíba Alto
Sub-bacia Parnaíba Baixo
Sub-bacia Parnaíba Médio
Sub-bacia São Francisco Alto
Sub-bacia São Francisco Baixo
Sub-bacia São Francisco Médio
Sub-bacia São Francisco Submédio
Sub-bacia Tietê
Sub-bacia Tocantins Alto
Sub-bacia Xingu","APA Bacia do Rio Descoberto, APA Bacia do Rio Paraíba do Sul, APA Carste da Lagoa Santa, APA Chapada do Araripe, APA da Ararinha Azul, APA do Boqueirao da Onça, APA do Morro da Pedreira, APA Ilhas e Várzeas do Rio Paraná, APA Nascentes do Rio Vermelho, APA Planalto Central, APA Serra da Ibiapaba, ARIE Capetinga-Taquara, ARIE Mata de Santa Genebra, ESEC Carijós, ESEC de Taiamã, ESEC Mico-Leão-Preto, ESEC Raso da Catarina, ESEC Serra Geral do Tocantins, FLONA Contendas do Sincorá, FLONA de Brasília, FLONA de Ipanema , FLONA de Negreiros, FLONA do Araripe-Apodi, MONA Rio São Francisco, PARNA da Chapada das Mesas, PARNA da Chapada dos Guimarães, PARNA da Chapada dos Veadeiros, PARNA das Emas, PARNA da Serra da Bodoquena, PARNA da Serra da Canastra, PARNA da Serra da Capivara, PARNA da Serra das Confusões, PARNA de Brasília, PARNA de Ilha Grande, PARNA de Sete Cidades, PARNA do Pantanal Mato-grossense, PARNA Grande Sertão Veredas, PARNA Iguaçu, REBIO de Serra Negra, REBIO Perobas, RESEX Marinha Pirajubaé, REVIS da Ararinha Azul","APA CORUMBATAí, BOTUCATU E TEJUPá PERIMETRO CORUMBATAí, APA DA BACIA DOS RIBEIRÕES DO GAMA E CABEÇA DE VEADO, APA DE CAFURINGA, APA IBITINGA, APA JUNDIAí, APA PIRACICABA JUQUERI MIRIM ÁREA I, APA PIRACICABA JUQUERí-MIRIM AREA II, APA RIO BATALHA, APA TIETê, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DOURADA, ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PRETO, ÁREA DE PROTEÇÃO AMBIENTAL DUNAS E VEREDAS DO BAIXO MÉDIO SÃO FRANCISCO, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO, Área de Proteção Ambiental Jalapão, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PALMAS, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA, ÁREA DE PROTEçãO AMBIENTAL SERRA DONA FRANCISCA, ESTAÇÃO ECOLÓGICA DE ÁGUAS EMENDADAS, ESTAçãO ECOLóGICA DE SANTA BáRBARA, FLORESTA ESTADUAL DE ASSIS, MONUMENTO NATURAL ESTADUAL LAPA VERMELHA, PARQUE ESTADUAL DA SERRA DO TABULEIRO, PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA, PARQUE ESTADUAL DO CANTãO, PARQUE ESTADUAL MATA SECA, PARQUE ESTADUAL RIO PRETO","RPPN Água Bonita, RPPN Arara Azul, RPPN Bela Vista, RPPN Cabeceira das Flores, RPPN Cachoeira Boa Vista, RPPN Cachoeira do Cerradão, RPPN Chácara Mangueiras, RPPN Chakra Grisu, RPPN Estância Jatobá, RPPN Estância Santa Inês, RPPN Fazenda América, RPPN Fazenda Arruda, RPPN Fazenda Bom Jardim, RPPN Fazenda Cachoeirinha, RPPN Fazenda Caetano, RPPN Fazenda Cruzeiro, RPPN Fazenda Estância Dorochê, RPPN Fazenda Jaquanêz, RPPN Fazenda Margarida, RPPN Fazenda Mata Funda, RPPN Fazenda Olho D'Água do Urucu, RPPN Fazenda Palmeiras, RPPN Fazenda Ressaca, RPPN Fazendinha, RPPN Floresta Negra, Parque Natural para Estudos, Pesquisa e Educação Ambiental, RPPN Jubran, RPPN Linda Serra dos Topázios, RPPN Marvão, RPPN Mato Virgem do Lagradouro, RPPN Parque Ecológico João Basso, RPPN Pé da Laje, RPPN Reserva Boca da Mata, RPPN Reserva Ecológica Amadeu Botelho, RPPN Reserva Ecológica da Mata Fria, RPPN Reserva Ecológica Maurício Dantas, RPPN Reserva Santuário de Vida Silvestre Pousada das Araras, RPPN Sítio Estrela Dalva, RPPN Sítio Grimpas, RPPN Unidade de Conservação de Galheiros","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2 - Agropecuária e Aquacultura
2.3 - Pecuária
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.2 - Comercial - Nacional/Local
8 - Espécies invasoras
problemáticas e doenças
8.5 - Doenças provocadas por vírus ou príons","3 - Animais de estimação/ornamentais","Controle e fiscalização, Plano de Ação Nacional (PAN), Proteção de locais/áreas","Plano de Ação Nacional para a Conservação das Aves do Cerrado e Pantanal - 2º ciclo, Plano de Ação Nacional para a Conservação dos Papagaios - 2º ciclo, Plano de Ação Nacional para a Conservação dos Papagaios da Mata Atlântica","CITES - Anexo II","",""
"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona brasiliensis","","Amazona brasiliensis","(Linnaeus, 1758)","papagaio-de-cara-roxa","Aves","10/2021","Quase Ameaçada","","","Amazona brasiliensis é endêmica do Brasil, ocorrendo nas regiões Sudeste e Sul do país, apenas nos estados de São Paulo, Paraná e historicamente em Santa Catarina. Ocupa os mais diversos ambientes, desde a planície litorânea (matas insulares, manguezais, restingas) até, e especialmente, a zona litorânea. Sua extensão de ocorrência (EOO) foi calculada em 8.537 km&sup2;. Estima-se que haja 4.875 indivíduos maduros na população e os modelos de viabilidade populacional projetam um declínio continuado de 8% ao longo de três gerações. A espécie aproxima-se de Vulnerável pelo critério B1, mas não atende à segunda condição, e pelo critério C1, mas não atende ao limiar quantitativo de declínio continuado. Desta forma, A. brasiliensis foi categorizada como Quase Ameaçada (NT).","Sim","Não","Paraná, São Paulo","|Sudeste|Sul|","Mata Atlântica","Sub-bacia Litoral RJ SP
Sub-bacia Litoral SP
Sub-bacia Litoral SP PR SC","APA Cananéia-Iguape-Peruíbe, APA Guaraqueçaba, ESEC Tupiniquins, PARNA Superagui, RESEX Mandirá","APA ILHA COMPRIDA, APA MARINHA DO LITORAL SUL, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA, ESTAÇÃO ECOLÓGICA DA ILHA DO MEL, ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS, PARQUE ESTADUAL DA ILHA DO CARDOSO, PARQUE ESTADUAL DO RIO TURVO","","Não","Declinando","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2 - Agropecuária e Aquacultura
2.3 - Pecuária
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.2 - Comercial - Nacional/Local
5 - Uso de recursos biológicos
5.3 - Extração florestal
6 - Distúrbios humanos
6.1 - Atividades recreacionais/turísticas
8 - Espécies invasoras
problemáticas e doenças
8.5 - Doenças provocadas por vírus ou príons","3 - Animais de estimação/ornamentais","Conscientização/comunicação, Controle e fiscalização, Criação de áreas protegidas, Educação e comunicação, Plano de Ação Nacional (PAN), Proteção de recursos/habitat, Reprodução em cativeiro/propagação artificial","Plano de Ação Nacional para a Conservação dos Papagaios - 2º ciclo, Plano de Ação Nacional para a Conservação dos Papagaios da Mata Atlântica, Plano de Ação Nacional para Conservação de Espécies Ameaçadas e de Importância Socioeconômica do Ecossistema Manguezal","","",""
"Animalia","Chordata","Amphibia","Anura","Bufonidae","Amazophrynella","Amazophrynella xinguensis","","Amazophrynella xinguensis","Rojas, Fouquet, Ron, Hernández-Ruz, Melo-Sampaio, Chaparro, Vogt, Carvalho, Pinheiro, Ávila, Farias, Gordo & Hrbek, 2018","","Anfíbios","10/2025","Quase Ameaçada","","","Amazophrynella xinguensis é endêmica do Brasil, conhecida apenas de poucas localidades no estado do Pará, próximos à Volta Grande do Xingu, abrangendo uma extensão de ocorrência estimada em 9.115 km². A espécie habita remanescentes primários de floresta ombrófila de terra firme. A porção sul e central de sua distribuição tem sofrido forte impacto em função do avanço de atividades agropecuárias e da própria instalação da represa de Belo Monte. No entanto, ainda restam extensas florestas na porção norte de sua distribuição, sua população não se encontra severamente fragmentada e não é possível definir menos de dez localizações. Por esses motivos, Amazophrynella xinguensis foi avaliada como Quase Ameaçada (NT).","Sim","Não","Pará","|Norte|","Amazônia","Sub-bacia Tocantins Baixo
Sub-bacia Xingu","FLONA de Caxiuana","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
3 - Produção energética e mineração
3.2 - Mineração
3.2.3 - Extração de minérios - subsolo
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas","","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Teiidae","Ameivula","Ameivula nativo","","Ameivula nativo","(Rocha, Bergallo & Peccinini-Seale, 1997)","Lagartinho-de-Linhares, Lagartinho-nativo","Répteis","03/2021","Quase Ameaçada","","A2ac","Ameivula nativo é endêmica do Brasil e conhecida de florestas de restinga da Mata Atlântica entre os municípios de Valença, no estado da Bahia, e Guarapari, no estado do Espírito Santo. Sua extensão de ocorrência é de 38.838 km² e sua área de ocupação foi estimada em menos de 2.000 km². As restingas na região de ocorrência da espécie estão em boa parte degradadas e fragmentadas, principalmente em função de ocupações humanas, que causam declínio contínuo da qualidade de áabitat. No entanto, a espécie é comum e abundante, principalmente no Espírito Santo, podendo ser encontrada inclusive em algumas áreas urbanas. Além disso, ela é partenogenética, de modo que sua população não se encontra severamente fragmentada. Por esses motivos, Ameivula nativo aproxima-se da categoria Vulnerável (VU) pelo critério B2b(iii,iv) e foi avaliada como Quase Ameaçada (NT).","Sim","Sim","Bahia, Espírito Santo","|Nordeste|Sudeste|","Mata Atlântica","Sub-bacia Doce
Sub-bacia Itapecuru-Paraguaçu","","ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU, ÁREA DE PROTEÇÃO AMBIENTAL CARAÍVA/ TRANCOSO, ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA, ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, PARQUE ESTADUAL DE ITAÚNAS","Estação Veracel, RPPN Araçari","","Declinando","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana","","Conscientização/comunicação, Criação de áreas protegidas, Plano de Ação Nacional (PAN), Restauração de habitat e processos naturais","Plano de Ação Nacional para a Conservação da Herpetofauna do Nordeste - 2º ciclo, Plano de Ação Nacional para conservação da Herpetofauna Ameaçada da Mata Atlântica da Região Sudeste do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","Amphisbaena arenicola","","","Perez & Borges-Martins, 2019","","Répteis","03/2021","Quase Ameaçada","","","Amphisbaena arenicola é endêmica do Brasil e conhecida apenas da Mata Atlântica do estado de Santa Catarina, com registros na Ilha de Santa Catarina (Florianópolis) e em uma área próxima no continente, na Pinheira (município de Palhoça). Sua extensão de ocorrência (EOO) e área de ocupação (AOO) foram estimadas em 240 km². A espécie é fossorial e sempre associada a solos arenosos de restingas costeiras. A rápida urbanização e o turismo desordenado nas áreas costeiras têm provocado diminuição e degradação de seu hábitat, assim como uma plantação de Pinus na área de restinga do Parque Estadual do Rio Vermelho. Entre 2009 e 2019 houve redução de 8 km² (6,8%) de vegetação nativa na EOO. Essas perturbações têm causado declínio contínuo da qualidade do hábitat da espécie. No entanto, ela é localmente abundante e foi registrada em algumas áreas urbanas, de modo que não é possível afirmar que sua população esteja severamente fragmentada nem delimitar o número de localizações. Por esses motivos, Amphisbaena arenicola aproxima-se da categoria Em Perigo (EN) B1b(iii), e foi avaliada como Quase Ameaçada (NT).","Sim","Não","Santa Catarina","|Sul|","Mata Atlântica","Sub-bacia Litoral SP PR SC","","PARQUE ESTADUAL DA SERRA DO TABULEIRO","RPPN Morro das Aranhas","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.3 - Áreas de turismo e recreação","","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","Amphisbaena caiari","","Amphisbaena caiari","Teixeira Jr., Dal Vechio, Neto & Rodrigues, 2014","Cobra-de-duas-cabeças","Répteis","04/2021","Quase Ameaçada","","","Amphisbaena caiari é endêmica do Brasil e conhecida do sul da Amazônia, com registos na porção média do rio Madeira, estado de Rondônia. Sua extensão de ocorrência foi calculada em 25.643 km². A espécie é fossorial, encontrada principalmente em ambientes florestais. A principal ameaça é a destruição e fragmentação de seu hábitat, provocadas pelo avanço de atividades agropecuárias e de áreas urbanas e pelo enchimento do reservatório de hidrelétricas. Considerando a grande fragmentação do ambiente da espécie e sua baixa capacidade de dispersão, supõe-se que sua população encontra-se severamente fragmentada. Portanto, Amphisbaena caiari aproxima-se da categoria Vulnerável (VU) pelo critério B1ab(iii), e foi avaliada como Quase Ameaçada (NT).","Sim","Não","Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","PARNA Mapinguari","ÁREA DE PROTEÇÃO AMBIENTAL DO RIO MADEIRA","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.3 - Pecuária agro-industrial
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","Amphisbaena munoai","","Amphisbaena munoai","Klappenbach, 1960","","Répteis","03/2021","Quase Ameaçada","","","Amphisbaena munoai é encontrada no Brasil e Uruguai, Trata-se de espécie fossorial que, no Brasil, está presente apenas no bioma Pampa, na porção sudeste do estado do Rio Grande do Sul, ao sul do rio Camaquã. A espécie é fossorial e associada a afloramentos rochosos, e sua extensão de ocorrência (EOO) foi estimada em 13.662 km². A principal ameaça à espécie é a silvicultura, que pode afetar drasticamente os afloramentos rochosos e provocam declínio da qualidade do hábitat. No entanto, são ameaças localizadas, e a espécie parece ser abundante. Assim, não é possível afirmar que sua população esteja severamente fragmentada. Assim, Amphisbaena munoai aproxima-se de Em Perigo (EN) pelo critério B1b(iii), e foi avaliada como Quase Ameaçada (NT).","Não","Não","Rio Grande do Sul","|Sul|","Pampa","","","","RPPN Fazenda Curupira","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.2 - Plantações agro-industriais","","","","","",""
"Animalia","Arthropoda","Insecta","Plecoptera","Perlidae","Anacroneuria","Anacroneuria guaikuru","","","Froehlich, 2007","","","05/2025","Quase Ameaçada","","","","Sim","Não","Mato Grosso do Sul","|Centro-Oeste|","Cerrado","Sub-bacia Paraguai 01","","","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água
9 - Poluição
9.3 - Agropecuária e florestal","","","","","",""
"Animalia","Arthropoda","Insecta","Plecoptera","Perlidae","Anacroneuria","Anacroneuria piranga","","","Castillo-Velasquez, Goncalves & Salles, 2023","","","05/2025","Quase Ameaçada","","","Anacroneuria piranga é endêmica do Brasil, com registro em 2022 e 2024 em Guaraciaba, estado de Minas Gerais. Desde então, a despeito de esforços de coleta em diversos pontos na Bacia do Rio Doce, a espécie não foi registrada. A região está bem impactada pela agricultura e mineração, e os rios são afetados por agrotóxicos, perda de vegetação ripária e consequente assoreamento. Nesse contexto, a Extensão de Ocorrência (EOO) calculada em 6.994 km² e o declínio continuado da qualidade do habitat em função dos impactos mencionados quase qualificam a espécie como Vulnerável (VU) pelo critério B1b(iii). Portanto, A. piranga foi categorizada como Quase Ameaçada (NT).","Sim","Não","Minas Gerais","|Sudeste|","Mata Atlântica","Sub-bacia Doce","","","","","Desconhecida","2 - Agropecuária e Aquacultura
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água
9.1.3 - Tipo desconhecido
9 - Poluição
9.3 - Agropecuária e florestal","","","","","",""
"Animalia","Arthropoda","Insecta","Plecoptera","Perlidae","Anacroneuria","Anacroneuria piti","","","Goncalves, Novaes & Salles, 2017","","","05/2025","Quase Ameaçada","","","Anacroneuria piti é endêmica do Brasil, com registro apenas para a localidade-tipo, em Alegre, Espírito Santo, em 2004. Desde então, não foi mais amostrada, a despeito de esforços de coleta na região em 2010, 2011 e 2020. A região está impactada pela agricultura e os rios são afetados por agrotóxicos, perda de vegetação ripária e consequente assoreamento. Nesse contexto, a Extensão de Ocorrência (EOO) calculada em 5.616 km² e o declínio continuado da qualidade do habitat em função dos impactos mencionados quase qualificam a espécie como Vulnerável (VU) pelo critério B1b(iii). Portanto, A. piti foi categorizada como Quase Ameaçada (NT).","Sim","Não","Espírito Santo","|Sudeste|","Mata Atlântica","Sub-bacia Litoral ES","","","","","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","","","","","",""
"Animalia","Arthropoda","Insecta","Plecoptera","Perlidae","Anacroneuria","Anacroneuria rotunda","","","Goncalves, Novaes & Salles, 2017","","","05/2025","Quase Ameaçada","","","","Sim","Não","Espírito Santo","|Sudeste|","Mata Atlântica","Sub-bacia Litoral ES","","","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.4 - Captação de água de superfície - uso desconhecido
9 - Poluição
9.3 - Agropecuária e florestal","","","","","",""
"Animalia","Arthropoda","Insecta","Plecoptera","Perlidae","Anacroneuria","Anacroneuria zantedeschia","","","Soares, Rippel, Novaes & Krolow, 2019","","","05/2025","Quase Ameaçada","","","","Sim","Não","Tocantins","|Norte|","Cerrado","Sub-bacia Tocantins Alto","","","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.3 - Áreas de turismo e recreação
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.3 - Plantações em escala desconhecida","","","","","",""
"Animalia","Chordata","Actinopterygii","Siluriformes","Loricariidae","Ancistrus","Ancistrus minutus","","Ancistrus minutus","Fisch-Muller, Mazzoni & Weber, 2001","","Peixes Continentais","01/2026","Quase Ameaçada","","B1ab(i,iii)","Ancistrus minutus é endêmica do Brasil e conhecida de poucas localidades, na bacia do alto rio Tocantins, na região da Serra da Mesa, estado de Goiás. Parte das localidades de ocorrência conhecida da espécie estão a montante da barragem da UHE Serra da Mesa. O córrego Bateias, localidade-tipo da espécie, atualmente está inundado pelo reservatório. Assumindo extirpações locais na área de inundação da hidrelétrica e que a espécie ficou restrita a pequenos riachos a montante dos trechos inundados pelo reservatório, considera-se que houve fragmentação de parte da população em função da UHE, mas não é possível afirmar que toda sua população esteja severamente fragmentada. Sua Extensão de Ocorrência (EOO) foi calculada em 14.588,20 km². A espécie sofre com ameaças difusas como degradação ambiental, agropecuária e urbanização, que configuram um declínio continuado da qualidade do habitat. Desta forma, por se aproximar da categoria Vulnerável (VU), A. minutus foi categorizada como Quase Ameaçada (NT) sob o critério B1b(iii).","Sim","Sim","Goiás","|Centro-Oeste|","Cerrado","Sub-bacia Tocantins Alto","","","","Não","Declinando","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para Conservação das Espécies Ameaçadas de Extinção da Ictiofauna, Herpetofauna e Primatas do Cerrado e Pantanal","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
